search URL:,https://patents.google.com/?q=%28%22beta+distribution%22+OR+%22beta-binomial%22+OR+%22simulation%22%29+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2025061962-A1,Multiparametric discovery and optimization platform ,"Triplebar Bio, Inc.","Jeremy Agresti, Andres ORNELAS VARGAS, Kevin Gregory Hoff",2020-11-13,2024-03-26,2025-02-20,,https://patents.google.com/patent/US20250061962A1/en,https://patentimages.storage.googleapis.com/f9/9e/4c/758086c179d869/US20250061962A1-20250220-D00000.png
KR-20240004617-A,Sequencing controls ,가반 인스티튜트 오브 메디컬 리서치,티모씨 머서,2014-12-16,2015-12-15,2024-01-11,,https://patents.google.com/patent/KR20240004617A/en,
IL-262982-A,"[8-(phenylsulfonyl)-3,8-diazabicyclo[3.2.1]oct-3-yl] (1h-1,2,3-triazol-4-yl)methanones ",Bayer Pharma AG,,2016-05-26,2018-11-13,2018-12-31,,https://patents.google.com/patent/IL262982A/en,
US-2009004156-A1,POLYNUCLEOTIDES AND POLYPEPTIDES OF THE IFNalpha17 GENE ,Genodyssee Sa,Jean-Louis Escary,2001-04-24,2008-04-07,2009-01-01,,https://patents.google.com/patent/US20090004156A1/en,https://patentimages.storage.googleapis.com/68/00/80/8816e96c543f38/US20090004156A1-20090101-D00000.png
ES-2745819-T3,"Imidazo [1,2-a] -pyrazolo [4,3-e] -pyrimidin-4-one derivatives with PDE1 inhibitory activity ",Intra Cellular Therapies Inc,"Peng Li, Hailin Zheng, Jun Zhao, Lawrence P Wennogle",2014-08-07,2015-08-07,2020-03-03,2020-03-03,https://patents.google.com/patent/ES2745819T3/en,
CN-105025878-A,"Use of microvesicles in diagnosis, prognosis, and treatment of medical diseases and conditions ",外来体诊断公司,"W.坎珀, A.拉马钱德兰, H.颜, L.M.卢梭, J.K.O.斯科格",2012-10-03,2013-10-03,2015-11-04,,https://patents.google.com/patent/CN105025878A/en,
CN-104781421-A,Systems and methods to detect rare mutations and copy number variation ,夸登特健康公司,"阿米尔阿里·塔拉萨兹, 埃尔米·埃尔图凯",2012-09-04,2013-09-04,2015-07-15,,https://patents.google.com/patent/CN104781421A/en,
CN-105793689-A,Methods and systems for genotyping genetic samples ,七桥基因公司,丹尼斯·库拉尔,2013-10-18,2014-10-17,2016-07-20,,https://patents.google.com/patent/CN105793689A/en,
UA-126561-C2,APPLICATION OF ANTIBODY AGAINST C5 ,"Чугаі Сейяку Кабусікі Кайся, Чугаи Сейяку Кабусики Кайся","Йосінао Руіке, Йосинао Руике, Дзендзіро Сампеі, Дзендзиро Сампеи",2016-06-17,2017-06-16,2022-11-02,,https://patents.google.com/patent/UA126561C2/en,
CN-102333891-A,"Single-cell gene expression for drug target diagnosis, prognosis, and identification ",利兰·斯坦福青年大学托管委员会,"M·F·克拉克, S·R·夸克, P·D·达勒巴, 刘慧萍, A·莱拉, T·卡利斯基, M·迪恩, 王建斌",2009-01-20,2010-01-20,2012-01-25,,https://patents.google.com/patent/CN102333891A/en,https://patentimages.storage.googleapis.com/b7/bf/55/dc545b470edaf1/HPA00001424956300011.png
CN-110292396-A,Predictive Use of Quantitative Imaging ,深圳迈瑞生物医疗电子股份有限公司,葛伦·W·麦克格雷林,2018-03-22,2019-03-18,2019-10-01,,https://patents.google.com/patent/CN110292396A/en,
US-2010235178-A1,Computational systems and methods for health services planning and matching ,Searette Llc,"Shawn P. Firminger, Jason Garms, Roderick A. Hyde, Edward K.Y. Jung, Chris Demetrios Karkanias, Eric C. Leuthardt, Royce A. Levien, Richard T. Lord, Robert W. Lord, Mark A. Malamud, John D. Rinaldo, Jr., Clarence T. Tegreene, Kristin M. Tolle, Lowell L. Wood, JR.",2009-03-10,2009-03-12,2010-09-16,,https://patents.google.com/patent/US20100235178A1/en,https://patentimages.storage.googleapis.com/07/50/fd/459df1714f0b3a/US20100235178A1-20100916-D00000.png
CN-117337328-A,Methods of silencing genes ,热带生物科学英国有限公司,"E·毛利, O·梅尔",2021-03-09,2022-03-08,2024-01-02,,https://patents.google.com/patent/CN117337328A/en,
US-2012160708-A1,Nanostructured Biosensor Containing Neuropathy Target Esterase Activity ,"The Regents Of The University Of Michigan, Michigan State University System","Neeraj Kohli, Devesh Srivastava, Rudy J. Richardson, Jun Sun, Ilsoon Lee, Robert M. Worden",2007-05-16,2008-05-15,2012-06-28,,https://patents.google.com/patent/US20120160708A1/en,https://patentimages.storage.googleapis.com/9c/67/fe/aa5fa76945a4a0/US20120160708A1-20120628-D00000.png
US-2021098079-A1,Methods for detecting absence of heterozygosity by low-pass genome sequencing ,The Chinese University Of Hong Kong,"Kwongwai Choy, Zirui Dong, Ye Cao, Zhenjun Yang",2019-08-30,2020-08-28,2021-04-01,,https://patents.google.com/patent/US20210098079A1/en,https://patentimages.storage.googleapis.com/cb/6e/aa/09633e0c047d05/US20210098079A1-20210401-D00001.png
CN-112513295-A,Multi-gene risk score for predicting disease complications and/or response to treatment ,"Opti 西拉公司, 瑟维尔实验室","帕维尔·阿梅, 约翰内·特雷姆布莱",2018-06-15,2019-06-14,2021-03-16,,https://patents.google.com/patent/CN112513295A/en,https://patentimages.storage.googleapis.com/ac/b5/98/53d6ffeff825f2/HDA0002922345960000011.png
WO-2010148291-A1,Genetically predicted life expectancy and life insurance evaluation ,Genowledge Llc,Marc S. Klibanow,2009-06-19,2010-06-18,2010-12-23,,https://patents.google.com/patent/WO2010148291A1/en,
US-2015330838-A1,Mach-zehnder interferometer having a doubly-corrugated spoofed surface plasmon polariton waveguide ,The Regents Of The University Of Michigan,"Pinaki Mazumder, Zhao XU",2010-07-23,2014-06-26,2015-11-19,,https://patents.google.com/patent/US20150330838A1/en,https://patentimages.storage.googleapis.com/fd/e4/09/3801fd1c876f48/US20150330838A1-20151119-D00000.png
KR-20180053684-A,Manufacture of FDCA fungi ,푸락 바이오켐 비.브이.,"요하네스 아드리아누스 마리아 드 봉, 하랄 요한 라이제나르스, 얀 베레이",2015-09-21,2016-09-21,2018-05-23,,https://patents.google.com/patent/KR20180053684A/en,https://patentimages.storage.googleapis.com/e9/bf/de/955216cd2789bf/pct00089.png
TW-200911987-A,Methods for rapid multiplexed amplification of target nucleic acids ,Network Biosystems Inc,"Richard F Selden, Eugene Tan, Heung Chuan Lam, Heidi Susanne Giese, Gregory John Kellogg, John A Wright",2007-08-13,2008-06-10,2009-03-16,,https://patents.google.com/patent/TW200911987A/en,
CN-109022521-A,A method of D-Psicose is prepared by starch ,上海立足生物科技有限公司,"任世阔, 牛志国, 韩子明, 赵红兵, 吴会广",2018-09-18,2018-09-18,2018-12-18,,https://patents.google.com/patent/CN109022521A/en,
CN-101752391-A,Snow slide drifting detector with MOS fully-depleted drifting channel and detecting method thereof ,北京师范大学,"袁俊, 韩德俊",2008-11-28,2008-11-28,2010-06-23,,https://patents.google.com/patent/CN101752391A/en,https://patentimages.storage.googleapis.com/3f/a0/a8/edd9681355c51e/H2008101804616E0000011.png
CN-109022520-A,A kind of production technology of psicose ,上海立足生物科技有限公司,"任世阔, 牛志国, 韩子明, 赵红兵, 吴会广",2018-09-18,2018-09-18,2018-12-18,,https://patents.google.com/patent/CN109022520A/en,
KR-20150127050-A,Upgrading process streams ,질레코 인코포레이티드,"마샬 메도프, 토마스 크레이그 마스터맨, 마이아 스테이플턴 무커르지, 크리스토퍼 쿠퍼",2013-03-08,2014-03-07,2015-11-16,,https://patents.google.com/patent/KR20150127050A/en,https://patentimages.storage.googleapis.com/59/a0/94/89dce05fd8d2f2/pct00028.png
WO-2012056192-A1,Preparation and analysis of samples in micro-/nano-fluidic devices ,"Kalim Mir, Rodolphe Marie, Anders Kristensen, Kristian Rasmussen","Kalim Mir, Rodolphe Marie, Anders Kristensen, Kristian Rasmussen",2010-10-25,2011-10-24,2012-05-03,,https://patents.google.com/patent/WO2012056192A1/en,
WO-2021033750-A1,Cell analyzer system and cell analysis method ,学校法人早稲田大学,安田　賢二,2019-08-21,2020-08-20,2021-02-25,,https://patents.google.com/patent/WO2021033750A1/en,https://patentimages.storage.googleapis.com/d5/7a/3e/62a4d54b3f129c/JPOXMLDOC01-appb-D000001.png
CN-111630166-A,Conditional-siRNA and its use in the treatment of cardiac hypertrophy ,"希望之城, 加州理工学院, 通用医疗公司","索姆亚·达斯, 艾尼·米伦·萨尔瓦多·加里卡诺, 韩四平, 丽莎·谢雷尔, 朱莉娅·德罗加蒂斯, 罗宾·胡, 萨希尔·萨加尔, 威廉·A·戈达德三世, 约翰·罗西",2017-08-10,2018-08-10,2020-09-04,,https://patents.google.com/patent/CN111630166A/en,https://patentimages.storage.googleapis.com/88/32/d0/bcf4dcf587388a/HDA0002446517000000011.png
US-10307769-B2,Methods and systems relating to dielectrophoretic manipulation of molecules ,The Royal Institution For The Advancement Of Learning/Mcgill University,"Sara MAHSHID, Mohammed Jalal AHAMED, Walter Reisner, Robert Sladek",2016-05-16,2017-05-16,2019-06-04,2019-06-04,https://patents.google.com/patent/US10307769B2/en,https://patentimages.storage.googleapis.com/59/2f/cd/6ef45a3dff20c2/US10307769-20190604-D00000.png
TW-201437369-A,"Porcine parvovirus 5A, methods of use and vaccine ",Boehringer Ingelheim Vetmed,"Arun V Iyer, Dianna M Murphy Jordan, Abby Rae Patterson, Michael B Roof, Eric Martin Vaughn, Joseph Gilbert Victoria, Callie Ann Visek",2012-12-17,2013-12-16,2014-10-01,,https://patents.google.com/patent/TW201437369A/en,
US-2014148359-A1,Multi-nucleic-acid amplification reaction tool ,Kabushiki Kaisha Toshiba,"Masayoshi Takahashi, Koji Hashimoto, Masaru Nikaido, Nobuhiro Gemma, Jun Okada, Daiji Hirosawa, Keiichi Yamamoto, Tetsuya Kuwabara, Madoka Takase, Akiko Shimojo, Akiyoshi Nakamura",2011-08-05,2014-02-05,2014-05-29,,https://patents.google.com/patent/US20140148359A1/en,https://patentimages.storage.googleapis.com/82/58/cc/28e9efa831ce27/US20140148359A1-20140529-D00000.png
WO-2025039890-A1,Method for detecting linked carrying of pathogenic gene in two-copy chromosome ,北京贝瑞和康生物技术有限公司,"毛爱平, 王彦林, 李淑元, 孟万利, 詹嘉晗, 任志林",2023-08-18,2024-08-06,2025-02-27,,https://patents.google.com/patent/WO2025039890A1/en,
WO-2012139517-A1,Microfluidics device and use thereof ,"深圳华大基因科技有限公司, 深圳华大基因研究院, 华中科技大学","王琳琳, 刘笔锋, 吴逵, 侯勇, 陈璞, 董迎松, 宋卢挺, 徐迅",2011-04-13,2012-04-12,2012-10-18,,https://patents.google.com/patent/WO2012139517A1/en,
US-2024049619-A1,"Method for determining field-or zone-specific seeding rate, depth, and time for planting a crop in an agricultural field based on multiple data inputs such as crop, field, yield, weather, and/or soil data ",Basf Agro Trademarks Gmbh,"Mauricio LOPES AGNESE, Bjoern KIEPE, Mollie Jo HOSS-KUHNE, Jerome Casadebaig, Vagner PASOLIUS WEXEL, Hubert Schmeer, Fabrisio DE EUSTAQUIO RESENDE",2020-12-23,2021-12-17,2024-02-15,,https://patents.google.com/patent/US20240049619A1/en,https://patentimages.storage.googleapis.com/d1/b3/72/9c2379c6b7849a/US20240049619A1-20240215-D00000.png
CN-114214425-A,Method or device for identifying parent tendentiousness of nucleic acid sample ,上海亿康医学检验所有限公司,"邹央云, 万成, 姚雅馨, 陆思嘉, 任军",2020-12-23,2021-12-15,2022-03-22,,https://patents.google.com/patent/CN114214425A/en,https://patentimages.storage.googleapis.com/b4/14/e3/72805f0523bd4a/DEST_PATH_IMAGE001.png
CN-113286584-A,Methods of treating myeloproliferative disorders ,生物医学影响公司,"T·贝里, J·胡德, C·贾米森, C·L·斯克里布纳",2018-09-25,2019-09-24,2021-08-20,,https://patents.google.com/patent/CN113286584A/en,
JP-2021529528-A,Preparation of PH Neutral β-lactoglobulin beverage ,アーラ フーズ エイエムビーエイ,"バング ニールセン、セレン, クリスティーネ イエーガー、ターニャ, ベーゲルンド ラウリドセン、カスペル, センデルガールド、コーレ, モーラ マシエル、ギョーム デ, ベルテルセン、ハンス, ラジ パルジコラエイ、ベーナズ",2018-06-27,2019-06-26,2021-11-04,,https://patents.google.com/patent/JP2021529528A/en,https://patentimages.storage.googleapis.com/29/70/88/a647085d919b39/2021529528-23.png
WO-2015085905-A1,Non-coding rna of salmonella and identification and use thereof ,江苏命码生物科技有限公司,"曾科, 顾宏伟, 张辰宇, 张天赋",2013-12-09,2014-12-09,2015-06-18,,https://patents.google.com/patent/WO2015085905A1/en,https://patentimages.storage.googleapis.com/be/93/f7/8f952bb2ed7559/PCTCN2014093385-appb-300001.png
CN-112094944-A,Kit for quantitatively detecting copy number of novel coronavirus ,"杭州丹威生物科技有限公司, 杭州医学院","吕建新, 赵丹蕊, 郭兴中, 陈文�, 孙艳, 刘松林, 陶晔琪, 陈小英, 方剑秋",2020-08-13,2020-08-13,2020-12-18,,https://patents.google.com/patent/CN112094944A/en,https://patentimages.storage.googleapis.com/02/a1/81/3ebee76750b3ad/HDA0002632029820000011.png
WO-2022031941-A1,Fusion proteins comprising milk proteins and compositions thereof ,"Perfect Day, Inc.","Timothy Scott JOHNSON, Timothy GEISTLINGER, Ty B. WAGONER, Janine TSAN-HUEI LIN",2020-08-05,2021-08-05,2022-02-10,,https://patents.google.com/patent/WO2022031941A1/en,
CN-105505761-A,Digital isothermal nucleic acid detecting device and detecting method thereof ,中国科学院苏州生物医学工程技术研究所,"张涛, 黎海文, 周武平, 刘聪, 蒋克明",2015-12-21,2015-12-21,2016-04-20,,https://patents.google.com/patent/CN105505761A/en,
CN-101296625-A,silicon-containing food ,Psi医疗有限公司,L·T·坎汉,2005-07-27,2006-07-27,2008-10-29,,https://patents.google.com/patent/CN101296625A/en,https://patentimages.storage.googleapis.com/de/9e/fe/939dda01a3b46a/A20068002734200311.png
US-2013296182-A1,Variability single nucleotide polymorphisms linking stochastic epigenetic variation and common disease ,"Andrew P. Feinberg, Jeffrey T. Leek, Thor Aspelund, Vilmundur Gudnason, M. Daniele Fallin, Rafael A. Irizarry","Andrew P. Feinberg, Jeffrey T. Leek, Thor Aspelund, Vilmundur Gudnason, M. Daniele Fallin, Rafael A. Irizarry",2010-08-31,2011-08-31,2013-11-07,,https://patents.google.com/patent/US20130296182A1/en,https://patentimages.storage.googleapis.com/fd/5c/32/5b699b8ecef4d6/US20130296182A1-20131107-D00000.png
CN-108763859-B,Method for establishing analog data set required for providing CNV detection based on unknown CNV sample ,北京博奥医学检验所有限公司,"徐寒石, 刘红杰, 钱睿, 王国青, 邓涛",2018-05-17,2018-05-17,2020-11-24,2020-11-24,https://patents.google.com/patent/CN108763859B/en,https://patentimages.storage.googleapis.com/af/8f/e5/db0088b0461870/HDA0001663627580000011.png
EP-4121552-A1,Single-cell combinatorial indexed cytometry sequencing ,"Chan Zuckerberg Biohub, Inc., The Regents of University of California","Byungjin HWANG, David Sungjin Lee, Chun Ye",2020-03-18,2021-03-18,2023-01-25,,https://patents.google.com/patent/EP4121552A1/en,
JP-2008128906-A,Drive control method for microfluidic chip ,"Fujifilm Corp, 富士フイルム株式会社","Akira Wakabayashi, 彰 若林, Hideyuki Karaki, 英行 唐木, Yoshihiro Sawayashiki, 吉弘 沢屋敷",2006-11-22,2006-11-22,2008-06-05,,https://patents.google.com/patent/JP2008128906A/en,https://patentimages.storage.googleapis.com/b3/a0/ea/207667eea492ad/2008128906-5.png
JP-2008151771-A,Micro fluid chip ,"Fujifilm Corp, 富士フイルム株式会社","Akira Wakabayashi, 彰 若林, Hideyuki Karaki, 英行 唐木, Yoshihiro Sawayashiki, 吉弘 沢屋敷, Kota Kato, 功太 加藤, Yoshihide Iwaki, 義英 岩木",2006-11-22,2007-11-15,2008-07-03,,https://patents.google.com/patent/JP2008151771A/en,https://patentimages.storage.googleapis.com/28/2d/d9/dbb5ab6943afe8/2008151771-5.png
CN-105263328-A,Method of increasing abiotic stress resistance of a plant ,拜尔作物科学有限合伙公司,"M·吉亚贝尔-戈雅, 朱宏",2012-08-31,2013-08-30,2016-01-20,,https://patents.google.com/patent/CN105263328A/en,
CN-112582022-A,System and method for non-invasive embryo transfer priority rating ,序康医疗科技（苏州）有限公司,"邹央云, 姚雅馨, 陆思嘉, 薄世平, 夏滢颖",2020-07-21,2020-07-21,2021-03-30,,https://patents.google.com/patent/CN112582022A/en,https://patentimages.storage.googleapis.com/05/e3/d7/7f7cd8ad1a5f14/HDA0002594686560000011.png
CN-109055353-A,A kind of protective agent of dissociative DNA in blood ,无锡百泰克生物技术有限公司,周志图,2018-07-17,2018-07-17,2018-12-21,,https://patents.google.com/patent/CN109055353A/en,
CN-106104571-B,Method and apparatus for analyzing embryonic development ,尤尼森斯繁殖技术公司,"安东尼·帕鲁普·凯尔林, 于尔根·伯恩特森, 尼尔斯·拉姆辛, 索伦·伯斯戈德, 蒂内·基斯特戈德·卡约杰, 雷敦·伯格霍尔德·库尔曼",2014-03-14,2015-02-12,2019-07-30,2019-07-30,https://patents.google.com/patent/CN106104571B/en,
