search URL:,https://patents.google.com/?q=%22allele+frequency%22+AND+%28%22disease+probability%22+OR+%22variant+scoring%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2005110608-A,Testing method for arteriosclerosis predisposition ,"National Cardiovascular Center, 国立循環器病センター総長, Pharmaceuticals & Medical Devices Agency, 独立行政法人医薬品医療機器総合機構","Yuhei Kono, 雄平 河野, Giichi Miwa, 宜一 三輪, Kazu Kamiide, 計 神出, Shin Takiuchi, 伸 滝内, Toshiyuki Miyata, 敏行 宮田, Toshiyuki Sasakuri, 俊之 笹栗",2003-10-09,2003-10-09,2005-04-28,,https://patents.google.com/patent/JP2005110608A/en,
CN-116042803-A,Diabetes diagnosis kit for GCKR gene mutation and application thereof ,中南大学湘雅二医院,"周后德, 吴卉萱, 李珑, 江红丽",2022-10-19,2022-10-19,2023-05-02,,https://patents.google.com/patent/CN116042803A/en,https://patentimages.storage.googleapis.com/57/ec/10/d7e5938c38bbe1/HDA0003897243300000011.png
US-2014142150-A1,Treating neuropsychiatric disorders ,The General Hospital Corporation,"Donald C. Goff, Joshua Roffman",2011-01-24,2012-01-23,2014-05-22,,https://patents.google.com/patent/US20140142150A1/en,https://patentimages.storage.googleapis.com/0e/b7/35/47b95a08d98ad4/US20140142150A1-20140522-D00001.png
WO-2022067743-A1,"Method for dna single nucleotide variation detection, probe, reagent kit, and application thereof ",李峰,"李峰, 王冠, 许骏鹏",2020-09-30,2020-09-30,2022-04-07,,https://patents.google.com/patent/WO2022067743A1/en,https://patentimages.storage.googleapis.com/42/4b/55/36fb3779f9d15b/PCTCN2020119612-appb-300001.png
CN-114438197-A,Mutation site of MUC22 gene associated with agranulocytosis induced by antithyroid drugs and its application ,西安交通大学医学院第一附属医院,"贺雅毅, 马盼, 郭辉, 张宝",2022-03-03,2022-03-03,2022-05-06,,https://patents.google.com/patent/CN114438197A/en,https://patentimages.storage.googleapis.com/44/f6/8c/7931f933f91a16/HDA0003530955050000011.png
JP-2022054158-A,"Methods for testing onset risk of schizophrenia, kits therefor, and mammalian animal models of schizophrenia ","国立大学法人 長崎大学, Nagasaki Univ","孝一郎 吉浦, Koichiro Yoshiura, 芳郎 森本, Yoshiro Morimoto",2020-09-25,2020-09-25,2022-04-06,,https://patents.google.com/patent/JP2022054158A/en,https://patentimages.storage.googleapis.com/55/e4/2b/3f18b60a66eb92/2022054158000003.png
FR-2823763-A1,"New polynucleotides and polypeptides of interferon alpha-6 gene comprising at least one single nucleotide polymorphism, useful for preventing or treating e.g. cancer, asthma, allergies, psoriasis, AIDS or Parkinson's disease ",Genodyssee,Jean Louis Escary,2001-04-18,2001-04-18,2002-10-25,,https://patents.google.com/patent/FR2823763A1/en,
JP-2004535181-A,Novel polynucleotides and polypeptides of IFNα-14 gene ,ジェンオディセ,エスカリ，ジャン−ルイ,2001-05-23,2002-05-22,2004-11-25,,https://patents.google.com/patent/JP2004535181A/en,https://patentimages.storage.googleapis.com/89/c8/e9/8a255f0c60c338/2004535181-14.png
RU-2620079-C2,Method for maintaining viability of populations of animals or plants in urbanized territories ,"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (МГУ)","Вера Михайловна Макеева, Андрей Валерьевич Смуров",2015-09-30,2015-09-30,2017-05-22,2017-05-22,https://patents.google.com/patent/RU2620079C2/en,https://patentimages.storage.googleapis.com/bc/3e/79/48f42d21793692/00000033.png
JP-4421889-B2,How to predict the risk of developing rheumatoid arthritis ,"独立行政法人理化学研究所, 有俊 飯田, 章博 関根","一彦 山本, 亜香里 堀口, 亮 山田, 有俊 飯田, 章博 関根, 臣哉 徳廣",2003-01-21,2003-12-25,2010-02-24,2010-02-24,https://patents.google.com/patent/JP4421889B2/en,https://patentimages.storage.googleapis.com/d3/2b/2d/30e30546d256e0/0004421889-5.png
CN-111192625-B,Management method and device based on Parkinson's disease genomics association model ,中南大学湘雅医院,"赵贵虎, 李津臣, 李滨, 唐北沙",2019-12-31,2019-12-31,2021-05-04,2021-05-04,https://patents.google.com/patent/CN111192625B/en,https://patentimages.storage.googleapis.com/18/b3/30/93ce7e7937b7a1/HDA0002970763380000011.png
JP-2001508291-A,Methods for diagnosis and treatment of pathological conditions caused by insufficient ion transport ,イェール  ユニバーシティ,"ピー． リフトン，リチャード, ビー． シモン，デイビッド",1996-12-31,1997-12-19,2001-06-26,,https://patents.google.com/patent/JP2001508291A/en,
JP-2005503121-A,Novel polynucleotide and polypeptide of IFNα-21 gene ,ジェンオディセ,エスカリー，ジャン−ルイ,2001-03-30,2002-03-29,2005-02-03,,https://patents.google.com/patent/JP2005503121A/en,https://patentimages.storage.googleapis.com/64/bd/b5/213abfb5f72ffb/2005503121-15.png
CN-112553336-B,Application of SNP in the field of breast cancer chemotherapy resistance detection and its detection kit ,兰州大学,"谢小冬, 赵庆丽, 王静",2020-12-17,2020-12-17,2023-07-21,2023-07-21,https://patents.google.com/patent/CN112553336B/en,
JP-2002514440-A,Polymorphism in the nitric oxide synthase gene ,ゲミニ  ゲノミクス（ユーケー）  リミテッド．,リネット、  ロバイン グリフィス、,1998-05-11,1999-05-07,2002-05-21,,https://patents.google.com/patent/JP2002514440A/en,
WO-03102141-A2,Identification of a gene causing the most common form of bardet-biedl syndrome and uses thereof ,University Of Iowa Research Foundation,"Val C. Sheffield, Kirk Mykytyn, Darryl Y. Nishimura, Edwin M. Stone, Charles C. Searby",2002-05-30,2003-05-29,2003-12-11,,https://patents.google.com/patent/WO2003102141A2/en,
WO-2025088116-A1,Method for detecting rare mutations in genomic dnas of a population ,"Sorbonne Universite, Assistance Publique - Hopitaux De Paris, Institut National De La Sante Et De La Recherche Medicale","Eric Villard, Claire PERRET",2023-10-27,2024-10-25,2025-05-01,,https://patents.google.com/patent/WO2025088116A1/en,
US-2004146883-A1,Methods for prenatal diagnosis ,"Affymetrix, Inc.",Giulia Kennedy,2003-01-28,2003-08-27,2004-07-29,,https://patents.google.com/patent/US20040146883A1/en,https://patentimages.storage.googleapis.com/62/fb/56/19816853ff6dd4/US20040146883A1-20040729-D00001.png
JP-2005503127-A,Novel polynucleotides and polypeptides of erythropoietin gene ,ジェンオディセ,エスカリー，ジャン−ルイ,2001-04-04,2002-03-29,2005-02-03,,https://patents.google.com/patent/JP2005503127A/en,https://patentimages.storage.googleapis.com/4a/eb/d3/667662ae34df94/2005503127-9.png
WO-2024223402-A1,Biallelic gene mutations for the diagnosis of neonatal systemic hypertension ,"Institut National de la Santé et de la Recherche Médicale, Assistance Publique-Hôpitaux De Paris (Aphp), Université Paris-Saclay","Judith Melki, Yline CAPRI",2023-04-24,2024-04-18,2024-10-31,,https://patents.google.com/patent/WO2024223402A1/en,
CN-116804219-A,"A set of sites, primer compositions, and kits and applications for detection of Kartagner syndrome prior to embryo implantation ",广州中景医学检验实验室有限公司,"彭霁民, 彭昕瑶, 郭文涛, 杨建勤, 彭霁川",2023-06-13,2023-06-13,2023-09-26,,https://patents.google.com/patent/CN116804219A/en,
JP-2005110607-A,Test method for predisposition to hypertensive cardiac hypertrophy ,"National Cardiovascular Center, 国立循環器病センター総長, Pharmaceuticals & Medical Devices Agency, 独立行政法人医薬品医療機器総合機構","Takeshi Horio, 武史 堀尾, Shin Takiuchi, 伸 滝内, Kazu Kamiide, 計 神出, Yuhei Kono, 雄平 河野, Toshiyuki Miyata, 敏行 宮田",2003-10-09,2003-10-09,2005-04-28,,https://patents.google.com/patent/JP2005110607A/en,
FR-2825716-A1,"New polymorphs of nucleic acid encoding human interferon-alpha7, useful for treatment, prevention and diagnosis of, e.g., cancer, obesity, Alzheimer's, multiple sclerosis, autoimmune disease and cardiovascular diseases ",Genodyssee,Jean Louis Escary,2001-06-11,2001-06-11,2002-12-13,,https://patents.google.com/patent/FR2825716A1/en,
IT-VI20120286-A1,DESIGN AND DEVELOPMENT OF AN INTEGRATED PLATFORM BETWEEN GENETIC ANALYSIS AND CUSTOMIZED MEDICINE AIMED AT NEW FARMACOGENETIC APPROACHES. ,Geneticlab S R L,"Andrea Apolloni, Andrea Fabbri, Cristina Lapucci",2012-10-26,2012-10-26,2014-04-27,,https://patents.google.com/patent/ITVI20120286A1/en,
IT-CZ20090009-A1,"POLYMORPHISM OF GENE HMGA1, METHOD OF DETECTION AND METHOD OF DIAGNOSIS GENETICS OF INSULIN-RESISTANCE AND / OR DIABETES MELLITUS TYPE 2 ","Univ Ca Lifornia, Uni Degli Studi Magna Graec Ia Di Catanzar","Antonio Brunetti, Eusebio Domenico Chiefari, Daniela Foti, Ira D Goldfine, Stefania Iiritano, John P Kane, Mary Malloy, Francesco Paonessa, Clive Pullinger, Tanyolac Sinan",2009-06-06,2009-06-06,2010-12-07,,https://patents.google.com/patent/ITCZ20090009A1/en,
US-2022323461-A1,Method of treating late-onset congenital adrenal hyperplasia due to 21-hydroxylase deficiency by individually tailored glucocorticoid regimen ,Maxim Masiutin,Maxim Masiutin,2021-04-12,2022-02-01,2022-10-13,,https://patents.google.com/patent/US20220323461A1/en,
JP-2004535196-A,Polynucleotides and polypeptides of IFNα-5 gene ,ジェンオディセ,エスカリ，ジャン−ルイ,2001-05-03,2002-05-02,2004-11-25,,https://patents.google.com/patent/JP2004535196A/en,https://patentimages.storage.googleapis.com/52/b8/4f/4c279e33219acd/2004535196-15.png
AU-668857-B2,DNA sequences related to isolated fragile X syndrome ,"Adelaide Medical Center For Women And Children, Washington University","Elizabeth Baker, Eric Joseph Kremer, Michael Lynch, Jean-Louis Mandel, John Charles Mulley, Ramaiah Nagaraja, Melanie April Pritchard, Robert I Richards, David Schlessinger, Grant R Sutherland, Sui Yu",1991-01-04,1992-01-03,1996-05-23,1996-05-23,https://patents.google.com/patent/AU668857B2/en,
JP-2006136267-A,Determination method of fatness by genetic diagnosis and screening method for anti-obesity drugs ,"Japan Health Science Foundation, 財団法人ヒューマンサイエンス振興財団","Yasutomi Kamei, 康富 亀井, Osamu Ezaki, 治 江崎, Nobuo Yoshiike, 信男 吉池, Heizo Tanaka, 平三 田中",2004-11-15,2004-11-15,2006-06-01,,https://patents.google.com/patent/JP2006136267A/en,
WO-2018169332-A1,Marker pold1 for diagnosis of sensorineural hearing loss and use thereof ,서울대학교병원,"최병윤, 오두이",2017-03-15,2018-03-15,2018-09-20,,https://patents.google.com/patent/WO2018169332A1/en,https://patentimages.storage.googleapis.com/a5/9a/b1/7acdb117f9ddf2/PCTKR2018003062-appb-D000001.png
JP-2013000084-A,Method for detecting autosomal recessive spinocerebellar degenerations ,"Yokohama City Univ, 公立大学法人横浜市立大学","Naomichi Matsumoto, 直通 松本, Hiroshi Doi, 宏 土井",2011-06-20,2011-06-20,2013-01-07,,https://patents.google.com/patent/JP2013000084A/en,
US-6156510-A,Polymorphisms in a microsatellite region of a glucocorticoid receptor gene ,Gemini International Holdings Limited,"Lynette Robyn Griffiths, Susan Rutherford, Brian James Morris",1997-12-02,1997-12-02,2000-12-05,2000-12-05,https://patents.google.com/patent/US6156510A/en,
KR-101107570-B1,Genetic mutation detection in Wilson's disease using restriction enzyme fragment mass polymorphism ,"사회복지법인 삼성생명공익재단, (주)진매트릭스","기창석, 김종원, 박형두, 유왕돈, 김수옥, 홍선표, 신수경, 김석준",2009-01-30,2009-01-30,2012-01-25,2012-01-25,https://patents.google.com/patent/KR101107570B1/en,https://patentimages.storage.googleapis.com/83/c8/bd/d53c0e012c44e5/112009006095395-pat00001.png
CN-118421781-A,"Molecular markers, detection kits and applications of lumbar disc degeneration ",广西医科大学第一附属医院,江华,2024-04-03,2024-04-03,2024-08-02,,https://patents.google.com/patent/CN118421781A/en,
CN-1257551-A,Extraction and Utilization of VNTR Alleles ,格雷格·弗思,格雷格·弗思,1997-03-21,1998-03-20,2000-06-21,,https://patents.google.com/patent/CN1257551A/en,
CN-116622827-A,Biomarkers for ASD and uses thereof ,"广州市金域转化医学研究院有限公司, 广州金域医学检验中心有限公司, 广州金域医学检验集团股份有限公司","蒙裕欢, 林俊维, 沈茂婷, 范喜杰, 陈涛, 梁耀铭, 于世辉",2023-04-06,2023-04-06,2023-08-22,,https://patents.google.com/patent/CN116622827A/en,
FR-2823220-A1,"Novel polypeptide encoded by nucleotide sequence derived from human erythropoietin gene with single nucleotide polymorphisms, for diagnosing, preventing and treating cancers, infections and autoimmune diseases ",Genodyssee,Jean Louis Escary,2001-04-04,2001-04-04,2002-10-11,,https://patents.google.com/patent/FR2823220A1/en,
CN-100365118-C,A group of nucleic acid sequences associated with schizophrenia ,上海交通大学,"贺林, 秦炜, 师咏勇, 卞莉, 冯国鄞",2005-05-26,2005-05-26,2008-01-30,2008-01-30,https://patents.google.com/patent/CN100365118C/en,
DE-60213402-T2,NEW POLYNUCLEOTIDES AND POLYPEPTIDES OF IFN ALPHA-17 GENE ,GenOdyssée,Jean-Louis Escary,2001-04-24,2002-04-23,2007-08-23,2007-08-23,https://patents.google.com/patent/DE60213402T2/en,
CN-114525337-B,Substance for detecting SNP (single nucleotide polymorphism) sites with protective effect of aspirin on cardiovascular and cerebrovascular diseases and application of substance ,中国人民解放军总医院第二医学中心,"李晓利, 王强, 王宇哲, 胡晓湘, 范利, 曹剑, 肖漓, 贾国栋, 尹慧君",2022-04-22,2022-04-22,2022-06-28,2022-06-28,https://patents.google.com/patent/CN114525337B/en,https://patentimages.storage.googleapis.com/df/85/e5/91c0e0ef38d82b/2204151401171.png
WO-2023044510-A2,Crispr gene editing for diseases associated with a gene mutation or single-nucleotide polymorphism (snp) ,"Avellino Lab Usa, Inc.","Tara MOORE, Louise J. ROBERTSON",2021-09-20,2022-09-20,2023-03-23,,https://patents.google.com/patent/WO2023044510A2/en,
JP-2009207448-A,"Method for examining autoimmune disease, and method for screening prophylactic or curative agent for autoimmune disease ","Institute Of Physical & Chemical Research, 独立行政法人理化学研究所, Tokushukai, 有限責任中間法人徳洲会, Univ Nihon, 学校法人日本大学, Nippon Medical School, 学校法人日本医科大学, Osaka Prefectural Hospital Organization, 地方独立行政法人  大阪府立病院機構","Kazuhiko Yamamoto, 一彦 山本, Akira Yamada, 亮 山田, Akari Suzuki, 亜香里 鈴木, Yuta Kochi, 雄太 高地",2008-03-05,2008-03-05,2009-09-17,,https://patents.google.com/patent/JP2009207448A/en,https://patentimages.storage.googleapis.com/ae/b7/52/10b72d2cd69619/2009207448-8.png
JP-2025067351-A,How to test for chronic kidney disease ,国立大学法人東京科学大学,"映誠 蘇原, 崇寧 森",2023-10-13,2023-10-13,2025-04-24,,https://patents.google.com/patent/JP2025067351A/en,
CN-109355378-B,Application of the marker CLPTM1 in the diagnosis and treatment of epilepsy ,北京大学第一医院,"姜玉武, 栗金亮, 高凯",2018-12-07,2018-12-07,2021-08-31,2021-08-31,https://patents.google.com/patent/CN109355378B/en,https://patentimages.storage.googleapis.com/cf/59/42/bf10c829695397/HDA0001895656310000011.png
JP-2007501627-A,Diagnostic and therapeutic methods for osteoporosis ,インタールーキン ジェネティックス インク,"ケネス・コーンマン, ポール・マーサ, ゴードン・ダブリュー・ダフ, シモン・ファン・ダイク",2003-08-08,2004-08-09,2007-02-01,,https://patents.google.com/patent/JP2007501627A/en,https://patentimages.storage.googleapis.com/76/24/12/24e983347bf9d0/2007501627-16.png
KR-20250008678-A,Biomarkers for diagnosing Charcot-Marie-Tooth disease type 1 and uses thereof ,"사회복지법인 삼성생명공익재단, 경희대학교 산학협력단, 국립공주대학교 산학협력단","최병옥, 남수현, 김혜진, 정기화, 김상범",2023-07-07,2024-02-28,2025-01-15,,https://patents.google.com/patent/KR20250008678A/en,
CN-116555417-A,"Site for detecting congenital deafness before embryo implantation, primer combination and application thereof ",广州中景医学检验实验室有限公司,"彭昕瑶, 彭霁民, 郭文涛, 朱国红, 彭幼鹏",2023-06-20,2023-06-20,2023-08-08,,https://patents.google.com/patent/CN116555417A/en,
JP-3740043-B2,Diagnosis and treatment of spinocerebellar degeneration (EAOH) based on aprataxin gene ,アテナ  ダイアグナスティクス，インコーポレイテッド,省次 辻,2001-09-14,2001-09-14,2006-01-25,2006-01-25,https://patents.google.com/patent/JP3740043B2/en,https://patentimages.storage.googleapis.com/e8/46/21/2ad37897b32dfb/0003740043-21.png
WO-2008052115-A1,Materials and methods for predicting physiological responses to cardiovascular drugs ,"University Of Florida Research Foundation, Inc.",Issam Zineh,2006-10-25,2007-10-25,2008-05-02,,https://patents.google.com/patent/WO2008052115A1/en,
JP-6860140-B2,How to detect Nemaline myopathy or its carrier ,公立大学法人横浜市立大学,"直通 松本, 直通 松本, 聡子 宮武, 聡子 宮武",2016-12-06,2016-12-06,2021-04-14,2021-04-14,https://patents.google.com/patent/JP6860140B2/en,https://patentimages.storage.googleapis.com/a7/9f/3c/b06e3dc1e46b75/0006860140-7.png
EP-3371325-B1,Method and kit for identifying gene mutations ,University of Pretoria,"Robin John Green, Refiloe MASEKELA, Cheryl STEWART, Michael Sean PEPPER",2015-11-04,2016-11-03,2021-01-20,2021-01-20,https://patents.google.com/patent/EP3371325B1/en,
KR-102387354-B1,Marker for diagnosing Charcot-Marie-Tooth disease and use thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단, 동아대학교 산학협력단","최병옥, 남수현, 정기화, 박환태, 김혜진",2020-05-15,2020-05-15,2022-04-18,2022-04-18,https://patents.google.com/patent/KR102387354B1/en,https://patentimages.storage.googleapis.com/b3/9b/9f/489511e28c15ea/112020049274484-pat00001.png
WO-2019229113-A1,Detection of tubb1 mutations for diagnosing thyroid dysgenesis ,"INSERM (Institut National de la Santé et de la Recherche Médicale), Université Paris Descartes, Centre National De La Recherche Scientifique (Cnrs), Assistance Publique-Hôpitaux De Paris (Aphp)","Michel Polak, Aurore Carre, Athanasia STOUPA, Dulanjalee KARIYAWASAM",2018-05-30,2019-05-29,2019-12-05,,https://patents.google.com/patent/WO2019229113A1/en,
CN-114196749-A,Nucleic acid product and kit for analysis of alpha-thalassemia haplotype ,苏州贝康医疗器械有限公司,"李文, 黄玉娟, 冒燕, 王敏, 梁波",2021-12-27,2021-12-27,2022-03-18,,https://patents.google.com/patent/CN114196749A/en,https://patentimages.storage.googleapis.com/41/f7/e2/1b093b5c548720/HDA0003435574420000011.png
KR-20210141889-A,Marker for diagnosing hereditary sensory neuropathy and use thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단, 동아대학교 산학협력단","최병옥, 남수현, 정기화, 박환태, 김혜진",2020-05-15,2020-05-15,2021-11-23,,https://patents.google.com/patent/KR20210141889A/en,https://patentimages.storage.googleapis.com/dc/17/d4/037fd904f955e1/pat00001.png
CN-119857144-A,Therapies that modulate the splicing and expression of the SLC20A2 gene ,"中国科学院脑科学与智能技术卓越创新中心, 福建医科大学附属第一医院","程学文, 陈万金, 熊志奇, 赵淼, 陈蕾, 曾一恒",2023-10-20,2023-10-20,2025-04-22,,https://patents.google.com/patent/CN119857144A/en,
CN-106434966-A,Genetic diagnosis kit of type II diabetes ,郑州大学,"王重建, 李玉倩, 别荣海, 毛振兴, 玉崧成, 王玲, 刘晓田, 蒋晶晶, 张海庆, 千新玲, 张霞, 周雯",2016-11-15,2016-11-15,2017-02-22,,https://patents.google.com/patent/CN106434966A/en,
WO-2021133351-A1,A prioritization and scoring method ,İdea Teknoloji̇ Çözümleri̇ Bi̇lgi̇sayar Sanayi̇ Ve Ti̇caret Anoni̇m Şi̇rketi̇,"Kazim Kivanç EREN, Yağmur Ceren DARDAĞAN, Orçun TAŞAR, Muhammed AKTOLUN, Esra ÇINAR, Irmak TÜRKOĞLU ÖZTORUN, Cüneyt Öksüz, Bahadir ONAY, Hüseyin ONAY",2019-12-25,2020-12-24,2021-07-01,,https://patents.google.com/patent/WO2021133351A1/en,
CN-115019971-A,Electronic equipment based on hypergraph structure information aggregation model ,湖南师范大学,"毕夏安, 陈可, 邢兆旭, 徐露允",2022-06-08,2022-06-08,2022-09-06,,https://patents.google.com/patent/CN115019971A/en,https://patentimages.storage.googleapis.com/83/b9/46/8e044a75e0050e/HDA0003684371640000011.png
CN-1814795-A,PPAR-alpha and PPAR-gamma gene polymorphism detecting chip preparing method and use ,浙江大学,"厉有名, 陈韶华",2005-11-25,2005-11-25,2006-08-09,,https://patents.google.com/patent/CN1814795A/en,
CN-115181796-A,Kit for detecting EOPD (Ethernet over PD) and application thereof ,新疆维吾尔自治区人民医院,"李红燕, 艾山江·玉苏甫江, 曾姗, 巩莉, 朱莉",2022-06-14,2022-06-14,2022-10-14,,https://patents.google.com/patent/CN115181796A/en,https://patentimages.storage.googleapis.com/23/ac/6a/ef95d656c28e15/HDA0003693929680000011.png
CN-116042636-A,Novel pathogenic gene CYLC1 for sperm head deformity and mutation detection reagent thereof ,北京师范大学,"陈苏仁, 凡永",2022-12-12,2022-12-12,2023-05-02,,https://patents.google.com/patent/CN116042636A/en,https://patentimages.storage.googleapis.com/c5/d1/63/c65c044b13ca7a/HDA0003993422840000011.png
CN-104561346-B,primer and kit for detecting SCZ related gene polymorphism ,西安交通大学,"张宝, 李生斌, 魏曙光, 赖江华, 张洪波, 余兵, 冯祖飞, 朱永生, 王云鹏",2015-01-23,2015-01-23,2017-04-26,2017-04-26,https://patents.google.com/patent/CN104561346B/en,
JP-WO2004065633-A1,How to use peptidylarginine deiminase type IV ,"独立行政法人理化学研究所, 三共株式会社","一彦 山本, 一彦 山本, 山田　亮, 亮 山田, 亜香里 堀口, 亜香里 堀口, 暁天 常, 暁天 常, 古川　秀比古, 秀比古 古川, 小野　満, 満 小野, 礼美 三上, 礼美 三上, 麻紀子 中山, 麻紀子 中山, 大槻　昌彦, 昌彦 大槻, 雅勝 鈴木, 雅勝 鈴木, 美由紀 長崎, 美由紀 長崎",2003-01-21,2004-01-20,2006-05-18,,https://patents.google.com/patent/JPWO2004065633A1/en,https://patentimages.storage.googleapis.com/bc/84/41/24ef0367d1886a/2004065633-34.png
CN-116814772-A,"Primer combination, kit and method for detecting FANCA gene mutation ","中信湘雅生殖与遗传专科医院有限公司, 湖南光琇高新生命科技有限公司","张毅, 杜娟, 胡晓, 林戈, 何文斌, 戴婧, 万振兴",2023-07-07,2023-07-07,2023-09-29,,https://patents.google.com/patent/CN116814772A/en,
CN-118272382-A,New pathogenic gene of weak teratospermia and application thereof ,上海市第一人民医院,"白昊威, 智二磊, 刘明兮, 杨小玉, 李铮, 姚晨成, 张雨翔, 张金涛",2022-12-29,2022-12-29,2024-07-02,,https://patents.google.com/patent/CN118272382A/en,
JP-2025503497-A,Facilitating the safe execution of external workflows for genomic sequencing diagnostics ,イルミナ インコーポレイテッド,"マイケル・スムート, ジェレミー・ウォード, アダム・フレンチ, ラッセル・テイラー",2021-12-23,2022-09-30,2025-02-04,,https://patents.google.com/patent/JP2025503497A/en,
CN-116218976-A,A primer combination and method for detecting Roche translocation of human embryo chromosome ,广州奥测医学科技有限公司,"邓红辉, 廖大光, 蔡晓然, 卢晨丽",2023-03-02,2023-03-02,2023-06-06,,https://patents.google.com/patent/CN116218976A/en,https://patentimages.storage.googleapis.com/03/de/df/c647924ed7c914/HDA0004105685360000011.png
CN-116536405-A,Application of DNMT3A somatic mutation as biomarker in preparation of medicine for treating complications of radical esophageal cancer treatment ,复旦大学附属中山医院,"王浩, 严欢, 缪长虹",2022-12-30,2022-12-30,2023-08-04,,https://patents.google.com/patent/CN116536405A/en,
WO-2025061842-A1,Gene editing tgm1 mutations for treating autosomal recessive congenital ichthyosis (arci) ,"Charité - Universitätsmedizin Berlin, University Of British Columbia","Sarah Hedtrich, Ronja EBNER, Colin Ross, Tessa MORIN, Dilem APAYDIN, Tiffany CARLAW",2023-09-19,2024-09-19,2025-03-27,,https://patents.google.com/patent/WO2025061842A1/en,
CN-116769923-A,"InDel polymorphism marker, primer, kit and application related to chicken growth and development ",河南农业大学,"李转见, 李通, 康相涛, 魏成杰, 田亚东, 李红, 刘小军, 韩瑞丽, 孙桂荣, 蒋瑞瑞, 李国喜, 李文婷",2022-03-08,2022-03-08,2023-09-19,,https://patents.google.com/patent/CN116769923A/en,
JP-2002355069-A,Inspection method of chronic rheumatoid arthritis by novel genetic polymorphism ,"Hidetoshi Inoko, 英俊 猪子","Hidetoshi Inoko, 英俊 猪子, Hajime Tamiya, 元 田宮, Koichi Okamoto, 浩一 岡本",2000-12-12,2001-12-10,2002-12-10,,https://patents.google.com/patent/JP2002355069A/en,
JP-2004113136-A,Inspection method at molecular level for predicting onset risk of renal cell carcinoma by using snp of mmp-1 promoter relating with sensitivity of non-papillary renal cell carcinoma ,"Yamaguchi Technology Licensing Organization Ltd, 有限会社山口ティー・エル・オー","Yuji Hinota, 日野田　裕治, Katsusuke Naito, 内藤　克輔",2002-09-26,2002-09-26,2004-04-15,,https://patents.google.com/patent/JP2004113136A/en,
CN-116694733-A,Kit for detecting gene mutation of non-syndrome type cleft lip with or without cleft palate ,北京大学第三医院（北京大学第三临床医学院）,"安阳, 符雷蕾, 王暄, 林泓莹, 甄永环",2023-07-19,2023-07-19,2023-09-05,,https://patents.google.com/patent/CN116694733A/en,
ES-2318914-A1,"European chip of chromosome and (""y-european chip"") and procedure for the genotypping of y-snps (single nucleotide polymorphisms) that determine the most frequent haplogruphs in europe through dna chips. (Machine-translation by Google Translate, not legally binding) ",Universidade De Santiago De Compostela,"Angel Carracedo Alvarez, Beatriz Sobrino Rey, Maria Brion Martinez",2004-12-14,2004-12-14,2009-05-01,,https://patents.google.com/patent/ES2318914A1/en,
JP-2017085991-A,Methods for judging susceptibility of developing fetal membrane edema of bovine fetus and methods for identifying carriers of bovine fetal membrane edema ,"島根県, Shimane Prefecture, 公益社団法人畜産技術協会, Japan Livestock Technology Association","喜憲 杉本, Yoshinori Sugimoto, 喜憲 杉本",2015-11-11,2015-11-11,2017-05-25,,https://patents.google.com/patent/JP2017085991A/en,
CN-114622013-B,A juvenile idiopathic scoliosis detection product ,中南大学湘雅医院,"贺曦, 刘彦伶, 郑扬",2022-05-17,2022-05-17,2022-08-19,2022-08-19,https://patents.google.com/patent/CN114622013B/en,https://patentimages.storage.googleapis.com/af/c6/c2/05e8e3d04ad202/220517131944.png
CN-118272383-A,TAF7L gene mutation site related to oligospermia and teratospermia and application thereof ,上海市第一人民医院,"白昊威, 智二磊, 张雨翔, 姚晨成, 沙艳伟, 谭跃球, 李铮",2022-12-29,2022-12-29,2024-07-02,,https://patents.google.com/patent/CN118272383A/en,
JP-4840840-B2,Transport activity test agent for human organic cation transporter hOCT2 / SLC22A2 and test method thereof ,"国立医薬品食品衛生研究所長, 独立行政法人国立循環器病研究センター","純一 澤田, 正吾 小澤, 嘉朗 齋藤, 京子 前川, 郁巳 玉井, 智司 前田, 和雄 駒村, 史郎 鎌倉, 政史 北風",2005-02-18,2005-02-18,2011-12-21,2011-12-21,https://patents.google.com/patent/JP4840840B2/en,https://patentimages.storage.googleapis.com/09/32/77/cbb81eba3c921e/0004840840-3.png
CN-118120703-A,Application of RB1 mutant in neurodegenerative diseases ,华南理工大学,"刘伟, 张文清, 黄志斌, 赵爽, 王晨",2024-03-18,2024-03-18,2024-06-04,,https://patents.google.com/patent/CN118120703A/en,
JP-2021530203-A,Methods and systems for guaranteeing sample identity ,レディ チルドレンズ ホスピタル リサーチ センター,"ヤン ディン, セルゲイ バタロフ",2018-06-29,2019-06-28,2021-11-11,,https://patents.google.com/patent/JP2021530203A/en,
CN-116997657-A,Recombinant adeno-associated virus (rAAV) encoding GJB2 and uses thereof ,哈佛大学的校长及成员们,"D·P·科里, K·T·布思, C·W·D·彼得斯, M·V·伊万琴科, M·E·格林伯格, S·赫尔瓦丁, M·A·纳吉, E·C·格里菲思",2020-09-14,2021-09-14,2023-11-03,,https://patents.google.com/patent/CN116997657A/en,
